may will trigger {a0} on {a1}	{a0} will be trigger on {a1}	22	2
{a0} to skip {a1}	{a0} will miss {a1}	22	2
ban {a0} from {a1}	{a0} ban on {a1}	22	2
{a0} deny {a1}	{a0} dismiss {a1}	22	2
{a0} grant {a1}	{a0} to be give {a1}	22	2
{a0} say {a1}	{a0} warn {a1}	22	2
{a0} be move onto {a1}	{a1} welcome {a0}	22	2
{a0} press {a1}	{a0} welcome {a1}	22	2
{a0} accuse {a1}	{a0} urge {a1}	11	4
{a0} be search for {a1}	{a0} seek {a1}	11	4
{a0} endorse {a1}	{a0} will introduce {a1}	11	4
{a0} have increase {a1}	{a0} unveil {a1}	11	4
{a0} cut {a1}	{a0} have increase {a1}	11	4
do donald {a0} {a1}	{a0} to release {a1}	11	4
{a0} could reverse {a1}	{a0} crack {a1}	11	4
{a0} have arrest {a1}	{a0} seek {a1}	11	4
{a0} can leave {a1}	{a0} leave {a1}	11	4
rap {a0} in {a1}	{a0} miss {a1}	11	4
{a0} shoot to {a1}	{a0} stab to {a1}	11	4
{a0} announce as {a1}	{a0} appoint {a1}	42	1
{a0} may begin in {a1}	{a0} may get push to {a1}	21	2
{a0} be offend {a1}	{a0} drag {a1}	21	2
{a0} lie to {a1}	{a0} testify before {a1}	21	2
{a0} scorch {a1}	{a0} take on {a1}	21	2
{a0} welcome {a1}	{a1} to be welcome on {a0}	21	2
{a0} meet {a1}	{a0} snub {a1}	21	2
{a0} die {a1}	{a0} have die at {a1}	21	2
move {a0} out of {a1}	to move {a0} from {a1}	21	2
{a0} assault on {a1}	{a0} rap on {a1}	21	2
{a0} can cause {a1}	{a0} cause {a1}	21	2
{a0} would boost {a1}	{a0} would cut {a1}	21	2
{a0} kill at {a1}	{a0} shoot at {a1}	21	2
{a0} rule out {a1}	{a0} say {a1}	14	3
{a0} be transform {a1}	{a0} will change {a1}	14	3
{a0} greet {a1}	{a0} meet with {a1}	14	3
{a0} get {a1}	{a0} sentence to {a1}	14	3
{a0} increase {a1}	{a0} raise {a1}	14	3
{a0} will go to {a1}	{a0} will travel to {a1}	14	3
{a0} beat {a1}	{a0} edge {a1}	14	3
{a0} scorch {a1}	{a0} take down {a1}	14	3
{a0} deny {a1}	{a1} ask {a0}	14	3
{a0} be kill {a1}	{a0} will kill {a1}	14	3
{a0} cut {a1}	{a0} would end {a1}	14	3
do not put {a0} in {a1}	to pull {a0} from {a1}	14	3
{a0} be propose {a1}	{a0} could reverse {a1}	14	3
{a0} ask {a1}	{a0} tell up {a1}	14	3
{a0} accuse {a1}	{a0} back down from {a1}	14	3
{a0} hack {a1}	{a0} influence {a1}	14	3
{a0} call {a1}	{a1} accuse {a0}	14	3
{a0} announce {a1}	{a0} launch {a1}	14	3
{a0} be out of {a1}	{a0} hit {a1}	14	3
{a0} be abandon {a1}	{a0} dump {a1}	14	3
{a0} be move into {a1}	{a0} get {a1}	41	1
{a0} release {a1}	{a0} seize {a1}	20	2
{a0} will harm {a1}	{a1} think about {a0}	20	2
cut {a0} on {a1}	kill {a0} on {a1}	10	4
{a0} seek {a1}	{a0} urge {a1}	10	4
{a0} reverse {a1}	{a0} roll back {a1}	10	4
{a0} to {a1}	{a1} meet {a0}	10	4
{a0} have be find in {a1}	{a1} have {a0}	10	4
{a0} call {a1}	{a0} reverse {a1}	10	4
{a0} have {a1}	{a0} to be give {a1}	10	4
{a0} leave {a1}	{a1} owe {a0}	10	4
{a0} ask {a1}	{a0} direct {a1}	10	4
{a0} find {a1}	{a0} kick {a1}	10	4
{a0} meet {a1}	{a1} treat {a0}	10	4
{a0} have {a1}	{a0} offer {a1}	10	4
{a0} climb to {a1}	{a0} hit {a1}	10	4
{a0} be kill in {a1}	{a0} die in {a1}	10	4
{a0} deliver {a1}	{a0} send {a1}	10	4
{a0} be seek {a1}	{a0} want {a1}	10	4
{a0} accuse {a1}	{a0} warn {a1}	8	5
{a0} find via {a1}	{a0} say via {a1}	8	5
{a0} approve {a1}	{a0} oks {a1}	8	5
{a0} leave {a1}	{a0} quit {a1}	8	5
{a0} be ask for {a1}	{a0} call for {a1}	8	5
{a0} repeat {a1}	{a0} take {a1}	13	3
{a0} ask {a1}	{a1} press {a0}	13	3
{a0} cut {a1}	{a0} make {a1}	13	3
{a0} hack {a1}	{a0} interfere with {a1}	13	3
{a0} be change {a1}	{a0} replace {a1}	13	3
hack to {a1} in {a0}	{a0} hack to {a1}	13	3
{a0} introduce {a1}	{a1} arrive on {a0}	13	3
{a0} introduce {a1}	{a0} reveal {a1}	13	3
{a0} raise {a1}	{a0} will raise {a1}	13	3
{a0} to be swear in as {a1}	{a0} to be {a1}	13	3
crash out of {a0} without {a1}	leave {a0} with {a1}	13	3
{a0} have be grant {a1}	{a0} have {a1}	13	3
{a0} hammer {a1}	{a0} put up {a1}	13	3
to start {a0} on {a1}	to trigger {a0} on {a1}	13	3
{a0} eliminate {a1}	{a0} would boost {a1}	19	2
{a0} greet {a1}	{a0} welcome {a1}	19	2
{a0} lie about {a1}	{a0} stand by {a1}	19	2
{a0} deny {a1}	{a0} slap down {a1}	19	2
{a0} see {a1}	{a0} tell {a1}	19	2
{a0} add {a1}	{a0} be bring {a1}	19	2
to start {a0} on {a1}	{a0} will begin on {a1}	19	2
{a0} meet {a1}	{a1} welcome {a0}	19	2
{a0} mourn {a1}	{a0} reveal {a1}	19	2
take {a0} at {a1}	to grab {a0} at {a1}	37	1
grab {a0} at {a1}	to steal {a0} at {a1}	37	1
{a0} buy out {a1}	{a0} buy {a1}	37	1
{a0} install {a1}	{a0} put {a1}	36	1
{a0} to be welcome on {a1}	{a1} welcome {a0}	18	2
{a0} ask {a1}	{a0} could charm {a1}	18	2
{a0} name {a1}	{a0} vote {a1}	18	2
{a0} lift {a1}	{a0} raise {a1}	18	2
{a0} should apologize to {a1}	{a0} wiretapped under {a1}	18	2
{a0} will get {a1}	{a0} will have {a1}	18	2
{a0} be shoot to {a1}	{a0} hack to {a1}	18	2
{a0} diagnose with {a1}	{a0} have {a1}	18	2
{a0} appoint {a1}	{a0} become {a1}	18	2
{a0} beg {a1}	{a0} seek {a1}	12	3
kill {a0} on {a1}	to cut {a0} on {a1}	12	3
rap {a0} in {a1}	{a0} rap in {a1}	12	3
{a0} press {a1}	{a0} slam {a1}	12	3
{a0} join {a1}	{a1} bring {a0}	12	3
{a0} owe {a1}	{a1} spy on {a0}	12	3
{a0} would be cut under {a1}	{a1} would eliminate {a0}	12	3
lose in {a0} {a1}	{a0} propose {a1}	12	3
{a0} deny {a1}	{a0} meet {a1}	12	3
hack to {a0} in {a1}	{a1} hack to {a0}	12	3
{a0} make {a1}	{a0} raise {a1}	12	3
{a0} hack {a1}	{a0} interfere in {a1}	12	3
{a0} press {a1}	{a1} ask {a0}	12	3
{a0} deny {a1}	{a0} ignore {a1}	12	3
{a0} be cut {a1}	{a0} propose {a1}	12	3
{a0} cite {a1}	{a0} use {a1}	12	3
{a0} be on {a1}	{a0} could be on {a1}	12	3
{a0} spy on {a1}	{a1} owe {a0}	12	3
{a0} do not hear {a1}	{a0} ignore {a1}	12	3
{a0} follow {a1}	{a0} join {a1}	12	3
{a0} pull {a1}	{a0} remove {a1}	12	3
{a0} reverse {a1}	{a0} say {a1}	9	4
{a0} owe {a1}	{a1} wiretapped {a0}	9	4
{a0} accuse {a1}	{a0} criticize {a1}	9	4
{a0} accuse {a1}	{a1} deny {a0}	9	4
watch {a0} to {a1}	{a0} tell {a1}	9	4
{a0} be ditch {a1}	{a0} boot {a1}	9	4
{a0} identify {a1}	{a0} seek {a1}	9	4
{a0} have promise {a1}	{a0} win {a1}	9	4
{a0} be propose {a1}	{a0} make {a1}	9	4
{a0} beat {a1}	{a0} upset {a1}	9	4
{a0} accuse {a1}	{a0} should apologize to {a1}	9	4
{a0} get {a1}	{a0} show {a1}	9	4
{a0} should apologize to {a1}	{a1} spy on {a0}	9	4
{a0} be quit {a1}	{a0} do not want {a1}	9	4
{a0} leave {a1}	{a0} will leave {a1}	9	4
{a0} save {a1}	{a0} write off {a1}	9	4
{a0} add {a1}	{a0} be put {a1}	9	4
{a0} say by {a1}	{a0} say via {a1}	9	4
{a0} give {a1}	{a0} offer {a1}	9	4
{a0} oppose {a1}	{a0} view {a1}	9	4
{a0} depict {a1}	{a0} show {a1}	9	4
{a0} could be {a1}	{a0} may be {a1}	9	4
{a0} ask for {a1}	{a0} pay {a1}	9	4
{a0} reject {a1}	{a0} say {a1}	9	4
{a0} be double down on {a1}	{a0} take on {a1}	35	1
{a0} warn via {a1}	{a0} warn {a1}	7	5
{a0} give {a1}	{a1} tell {a0}	7	5
{a0} say {a1}	{a0} want {a1}	7	5
{a0} get {a1}	{a0} raise {a1}	7	5
{a0} deny {a1}	{a0} wiretapped {a1}	7	5
{a0} accuse {a1}	{a1} tell {a0}	7	5
{a0} deny {a1}	{a0} refuse {a1}	7	5
{a0} nix {a1}	{a0} suspend {a1}	34	1
{a0} close at {a1}	{a0} reach {a1}	17	2
{a0} call for {a1}	{a0} would cut {a1}	17	2
{a0} earn {a1}	{a0} get {a1}	17	2
{a0} earn {a1}	{a0} have {a1}	17	2
{a0} call {a1}	{a0} delete {a1}	17	2
{a0} enter {a1}	{a0} face {a1}	17	2
{a0} drop to {a1}	{a0} rank {a1}	17	2
{a0} expose as {a1}	{a0} have be expose as {a1}	17	2
{a0} block {a1}	{a0} suspend {a1}	17	2
{a0} be in {a1}	{a0} say in {a1}	17	2
{a0} may have blurt out {a1}	{a0} may have leak {a1}	17	2
{a0} pull {a1}	{a0} sideline {a1}	17	2
rip {a0} at {a1}	{a0} have die {a1}	17	2
{a0} may skip {a1}	{a0} will skip {a1}	17	2
carry {a0} on {a1}	{a0} ban on {a1}	17	2
{a0} hijack {a1}	{a0} release {a1}	17	2
take {a0} at {a1}	to steal {a0} at {a1}	33	1
{a0} can not be {a1}	{a0} to become {a1}	33	1
{a0} be among {a1}	{a0} be close {a1}	11	3
{a0} ignore {a1}	{a0} snub {a1}	11	3
to trigger {a0} on {a1}	{a0} will start on {a1}	11	3
{a0} have {a1}	{a0} owe {a1}	11	3
{a0} include {a1}	{a0} would cut {a1}	11	3
{a0} offer {a1}	{a0} want {a1}	11	3
{a0} clear {a1}	{a0} pass {a1}	11	3
{a0} baffle {a1}	{a1} spy on {a0}	11	3
{a0} confirm {a1}	{a0} may confirm {a1}	11	3
{a0} cut {a1}	{a0} defend {a1}	11	3
{a0} rely on {a1}	{a0} use {a1}	11	3
{a0} cut {a1}	{a0} will cut {a1}	11	3
{a0} be kill {a1}	{a0} cut {a1}	11	3
{a0} be make up {a1}	{a0} double down on {a1}	11	3
{a0} discuss {a1}	{a0} open up about {a1}	11	3
{a0} greet {a1}	{a0} tell {a1}	11	3
{a0} be launch {a1}	{a0} to launch {a1}	11	3
{a0} be ask for {a1}	{a0} seek {a1}	11	3
{a0} do not show {a1}	{a0} get {a1}	11	3
see {a0} as {a1}	view {a0} as {a1}	11	3
{a0} throw out {a1}	{a0} toss {a1}	11	3
{a0} ask for {a1}	{a0} need {a1}	11	3
{a0} welcome {a1}	{a0} will meet with {a1}	32	1
{a0} fall {a1}	{a0} have drop {a1}	16	2
{a0} have be mock {a1}	{a0} mock {a1}	16	2
{a0} oust {a1}	{a0} unseat {a1}	16	2
in {a0} {a1}	{a1} propose {a0}	16	2
{a0} add {a1}	{a0} roll out {a1}	16	2
{a0} discover in {a1}	{a0} find on {a1}	16	2
tie {a0} to {a1}	{a0} collude with {a1}	16	2
{a0} give {a1}	{a0} praise {a1}	16	2
{a0} be get {a1}	{a0} wield {a1}	16	2
{a0} get {a1}	{a0} will work out of {a1}	16	2
{a0} would boost {a1}	{a0} would eliminate {a1}	16	2
{a0} be skip {a1}	{a0} will miss {a1}	16	2
{a0} call {a1}	{a0} tweet at {a1}	16	2
{a0} have reach {a1}	{a0} hit {a1}	16	2
{a0} think about {a1}	{a1} will harm {a0}	16	2
accuse {a0} of {a1}	call {a0} {a1}	8	4
{a0} have {a1}	{a0} write {a1}	8	4
{a0} spy on {a1}	{a0} wiretapped {a1}	8	4
{a0} have arrest {a1}	{a0} hunt {a1}	8	4
{a0} will be {a1}	{a0} would be {a1}	8	4
{a0} affect {a1}	{a0} will kill {a1}	8	4
{a0} not show {a1}	{a0} show {a1}	8	4
{a0} do not mean {a1}	{a0} owe {a1}	8	4
{a0} have {a1}	{a0} sign {a1}	8	4
{a0} return {a1}	{a0} send {a1}	8	4
{a0} be make {a1}	{a0} be out of {a1}	8	4
{a0} crack {a1}	{a0} make {a1}	8	4
{a0} propose {a1}	{a0} write off {a1}	8	4
{a0} hit {a1}	{a0} need {a1}	8	4
{a0} pay {a1}	{a0} save {a1}	8	4
{a0} have {a1}	{a0} tell {a1}	8	4
{a0} approve {a1}	{a0} search {a1}	8	4
{a0} offer {a1}	{a0} reveal {a1}	8	4
{a0} meet with {a1}	{a0} testify to {a1}	31	1
seize {a0} at {a1}	to grab {a0} at {a1}	30	1
{a0} to add {a1}	{a0} welcome {a1}	30	1
{a0} bring in {a1}	{a0} welcome {a1}	30	1
{a0} be move into {a1}	{a0} have {a1}	30	1
{a0} may skip {a1}	{a0} to skip {a1}	15	2
{a0} move into {a1}	{a0} will have {a1}	15	2
restrict {a0} on {a1}	{a0} ban on {a1}	15	2
{a0} bestow {a1}	{a0} give {a1}	15	2
{a0} call out {a1}	{a0} owe {a1}	15	2
{a0} promise {a1}	{a0} will not repeat {a1}	15	2
{a0} defend {a1}	{a0} pivot on {a1}	15	2
{a0} welcome {a1}	{a1} be move onto {a0}	15	2
to ban {a0} on {a1}	{a0} ban on {a1}	15	2
{a0} have be trace to {a1}	{a0} recover in {a1}	15	2
{a0} want {a1}	{a0} write off {a1}	15	2
{a0} to skip {a1}	{a0} will be skip out on {a1}	15	2
{a0} jump to {a1}	{a0} reach {a1}	15	2
{a0} be change {a1}	{a0} be replace {a1}	15	2
for {a0} get {a1}	{a0} get {a1}	15	2
{a0} will be skip out on {a1}	{a0} will skip {a1}	15	2
{a0} be pay {a1}	{a0} pay over {a1}	15	2
to launch {a0} on {a1}	to trigger {a0} on {a1}	15	2
{a0} cancel {a1}	{a0} drop out of {a1}	15	2
{a0} appoint {a1}	{a0} will be {a1}	15	2
{a0} skip {a1}	{a0} will miss {a1}	15	2
{a0} hit {a1}	{a0} surge to {a1}	15	2
{a0} point {a1}	{a0} pull out {a1}	10	3
via {a0} tell {a1}	{a0} tell {a1}	10	3
{a0} to trigger {a1}	{a0} will initiate {a1}	10	3
{a0} roll out {a1}	{a0} unveil {a1}	10	3
{a0} could reverse {a1}	{a0} use {a1}	10	3
{a0} drop {a1}	{a0} unveil {a1}	10	3
{a0} to {a1}	{a1} press {a0}	10	3
{a0} cancel {a1}	{a0} suspend {a1}	10	3
{a0} call for {a1}	{a0} urge {a1}	10	3
{a0} take {a1}	{a0} would cut {a1}	10	3
{a0} should apologize for {a1}	{a0} stand by {a1}	10	3
{a0} press {a1}	{a1} to {a0}	10	3
{a0} call out {a1}	{a0} slam {a1}	10	3
{a0} be swap {a1}	{a0} replace {a1}	10	3
{a0} plan {a1}	{a0} seek {a1}	10	3
{a0} give {a1}	{a0} hold {a1}	10	3
{a0} have {a1}	{a0} know of {a1}	10	3
to set {a0} on {a1}	{a0} do not understand {a1}	10	3
{a0} meet {a1}	{a0} stand up to {a1}	10	3
{a0} beat {a1}	{a1} lead {a0}	10	3
{a0} jam {a1}	{a1} confirm {a0}	10	3
{a0} bring {a1}	{a0} put {a1}	10	3
{a0} would cut {a1}	{a1} would be cut under {a0}	10	3
{a0} slam {a1}	{a0} troll {a1}	10	3
{a0} meet {a1}	{a0} sham {a1}	10	3
{a0} arrest {a1}	{a0} shoot {a1}	10	3
{a0} give {a1}	{a0} have grant {a1}	10	3
{a0} be not show {a1}	{a0} show {a1}	10	3
{a0} do not mean {a1}	{a0} stand by {a1}	10	3
{a0} make {a1}	{a0} release {a1}	10	3
{a0} be make up {a1}	{a0} should follow up {a1}	10	3
be {a0} {a1}	{a0} be not {a1}	6	5
{a0} collude with {a1}	{a0} could put {a1}	6	5
{a0} have {a1}	{a0} work on {a1}	28	1
{a0} run at {a1}	{a0} shoot at {a1}	28	1
{a0} cut {a1}	{a0} question over {a1}	28	1
{a0} bristle at {a1}	{a0} shock at {a1}	14	2
{a0} bring in {a1}	{a0} introduce {a1}	14	2
{a0} announce {a1}	{a0} set up {a1}	14	2
{a0} slam {a1}	{a0} terminate {a1}	14	2
{a0} face {a1}	{a0} start {a1}	14	2
{a0} confirm on {a1}	{a0} say {a1}	14	2
may to trigger {a0} on {a1}	to start {a0} on {a1}	14	2
{a0} crown {a1}	{a0} rank {a1}	14	2
{a0} would be cut under {a1}	{a1} slash {a0}	14	2
{a0} halt {a1}	{a0} pull {a1}	14	2
{a0} to visit {a1}	{a0} will go to {a1}	14	2
{a0} mock {a1}	{a0} will take {a1}	14	2
{a0} be on {a1}	{a0} will be down {a1}	14	2
{a0} could charm {a1}	{a0} to {a1}	14	2
{a0} accuse {a1}	{a0} meet {a1}	14	2
{a0} be move onto {a1}	{a1} introduce {a0}	14	2
{a0} apologize over {a1}	{a0} defend {a1}	14	2
{a0} take {a1}	{a1} pull from {a0}	14	2
{a0} jump {a1}	{a0} scale {a1}	14	2
{a0} snub {a1}	{a0} tell {a1}	14	2
{a0} to skip {a1}	{a0} to snub {a1}	14	2
via {a0} die at {a1}	{a0} die at {a1}	14	2
{a0} get {a1}	{a0} jail for {a1}	7	4
lose in {a0} {a1}	{a0} have increase {a1}	7	4
{a0} pay {a1}	{a0} would cut {a1}	7	4
{a0} give {a1}	{a0} win {a1}	7	4
{a0} expect {a1}	{a0} seek {a1}	7	4
{a0} call on {a1}	{a0} warn {a1}	7	4
{a0} die {a1}	{a0} pass at {a1}	7	4
watch {a0} to {a1}	{a0} meet {a1}	7	4
{a0} save {a1}	{a0} seek {a1}	7	4
{a0} pay {a1}	{a1} march against {a0}	7	4
with {a0} {a1}	{a1} propose {a0}	7	4
{a0} should apologize to {a1}	{a1} leave {a0}	7	4
{a0} end {a1}	{a0} get {a1}	7	4
{a0} may cut {a1}	{a0} put {a1}	7	4
{a0} be on {a1}	{a0} take {a1}	7	4
{a0} ban {a1}	{a0} take {a1}	7	4
{a0} spend {a1}	{a0} waste {a1}	7	4
{a0} have be move to {a1}	{a0} move to {a1}	27	1
{a0} demand {a1}	{a0} seek {a1}	9	3
{a0} reject {a1}	{a1} slam {a0}	9	3
{a0} open up about {a1}	{a0} reveal {a1}	9	3
{a0} say {a1}	{a0} should withdraw {a1}	9	3
{a0} drag {a1}	{a0} tell {a1}	9	3
{a0} arrive in {a1}	{a0} send to {a1}	9	3
{a0} have {a1}	{a0} welcome {a1}	9	3
{a0} drop to {a1}	{a0} fall to {a1}	9	3
{a0} eliminate {a1}	{a0} would kill {a1}	9	3
force {a0} out of {a1}	{a0} have {a1}	9	3
{a0} can be cure in {a1}	{a0} can be reverse in {a1}	9	3
rip {a0} at {a1}	{a0} be at {a1}	9	3
{a0} offer {a1}	{a0} pay {a1}	9	3
{a0} suspend {a1}	{a1} have be suspend from {a0}	9	3
{a0} be propose {a1}	{a0} want {a1}	9	3
{a0} spy on {a1}	{a1} baffle {a0}	9	3
to introduce {a1} with {a0}	to tackle {a0} with {a1}	9	3
{a0} arrive in {a1}	{a0} reach {a1}	9	3
{a0} benefit {a1}	{a0} would benefit {a1}	9	3
{a0} disappear in {a1}	{a0} go in {a1}	9	3
{a0} lead {a1}	{a1} beat {a0}	9	3
put {a0} in {a1}	{a0} take {a1}	9	3
{a0} ask {a1}	{a0} sham {a1}	9	3
{a0} hit {a1}	{a0} ravage {a1}	9	3
{a0} respond to {a1}	{a1} accuse {a0}	9	3
{a0} may have discuss {a1}	{a0} may have divulge {a1}	9	3
{a0} create {a1}	{a0} increase {a1}	9	3
{a0} confirm {a1}	{a1} jam {a0}	9	3
{a0} get {a1}	{a0} will be get {a1}	9	3
{a0} block {a1}	{a0} stop {a1}	9	3
{a0} seek {a1}	{a0} tell {a1}	9	3
accuse {a0} of {a1}	{a0} impose {a1}	9	3
{a0} slash {a1}	{a0} will cut {a1}	9	3
{a0} have hit {a1}	{a0} sink to {a1}	9	3
{a0} send out {a1}	{a0} send {a1}	9	3
{a0} owe {a1}	{a0} stand by {a1}	9	3
{a0} blast {a1}	{a0} cover {a1}	9	3
leave {a0} because {a1}	{a1} will break up {a0}	9	3
{a0} take {a1}	{a0} use {a1}	9	3
{a0} raise {a1}	{a0} validate {a1}	9	3
{a0} be add {a1}	{a0} have introduce {a1}	9	3
from {a0} will teach {a1}	{a0} will teach {a1}	9	3
grab {a0} at {a1}	seize {a0} at {a1}	26	1
{a0} invest {a1}	{a0} spend {a1}	26	1
{a0} could place {a1}	{a0} will place {a1}	26	1
{a0} conduct {a1}	{a0} confirm {a1}	26	1
{a0} could stop {a1}	{a0} could ward off {a1}	13	2
{a0} investigate {a1}	{a0} know about {a1}	13	2
{a0} ban on {a1}	{a0} to be ban on {a1}	13	2
{a0} accuse {a1}	{a0} welcome {a1}	13	2
{a0} dwindle to {a1}	{a0} have drop {a1}	13	2
{a0} boot {a1}	{a0} send {a1}	13	2
{a0} would be cut under {a1}	{a1} eliminate {a0}	13	2
{a0} edge down as {a1}	{a0} slip with {a1}	13	2
{a0} have fall to {a1}	{a0} have sink to {a1}	13	2
{a0} change {a1}	{a0} win {a1}	13	2
{a0} stand by {a1}	{a0} will not repeat {a1}	13	2
{a0} attack {a1}	{a0} owe {a1}	13	2
{a0} will fly into {a1}	{a0} will travel to {a1}	13	2
{a0} call for {a1}	{a0} slash {a1}	13	2
{a0} jump to {a1}	{a0} surge to {a1}	13	2
{a0} announce {a1}	{a0} will release {a1}	13	2
{a0} reduce {a1}	{a0} slash {a1}	13	2
{a0} make {a1}	{a0} thank {a1}	13	2
may will trigger {a0} on {a1}	to trigger {a0} on {a1}	13	2
{a0} accuse {a1}	{a1} call {a0}	13	2
{a0} knock out {a1}	{a0} upset {a1}	13	2
{a0} arrive on {a1}	{a1} introduce {a0}	13	2
{a0} kick {a1}	{a0} oust {a1}	13	2
{a0} drop to {a1}	{a0} rank at {a1}	13	2
{a0} could double {a1}	{a0} to double {a1}	13	2
despite {a0} wield {a1}	{a0} wield {a1}	13	2
{a0} be trace to {a1}	{a0} recover in {a1}	13	2
roll {a0} at {a1}	{a0} die at {a1}	25	1
grab {a0} at {a1}	take {a0} at {a1}	25	1
{a0} add {a1}	{a1} be come to {a0}	5	5
to miss in {a0} via {a1}	to prepare for {a0} by {a1}	5	5
{a0} have {a1}	{a0} include {a1}	5	5
{a0} get {a1}	{a0} secure {a1}	24	1
{a0} get {a1}	{a0} slam for {a1}	24	1
seize {a0} at {a1}	take {a0} at {a1}	24	1
{a0} hit {a1}	{a0} leap to {a1}	24	1
{a0} eliminate {a1}	{a0} end {a1}	12	2
{a0} have die {a1}	{a0} pass at {a1}	12	2
{a0} have take {a1}	{a0} pull {a1}	12	2
{a0} blast {a1}	{a0} donald {a1}	12	2
{a0} open {a1}	{a0} roll out {a1}	12	2
{a0} have {a1}	{a0} learn {a1}	12	2
{a0} renew for {a1}	{a0} will expand for {a1}	12	2
{a0} be quit as {a1}	{a0} quit amid {a1}	12	2
{a0} continue {a1}	{a0} say {a1}	12	2
with {a0} become {a1}	{a0} become {a1}	12	2
{a0} get {a1}	{a0} introduce {a1}	12	2
{a0} keep on {a1}	{a0} stay on {a1}	12	2
{a0} beat {a1}	{a0} owe {a1}	12	2
{a0} to be welcome on {a1}	{a0} will appear on {a1}	12	2
{a0} threaten {a1}	{a0} warn of {a1}	12	2
{a0} could be ax from {a1}	{a0} could disappear from {a1}	12	2
to put {a0} on {a1}	{a0} do not belong on {a1}	12	2
{a0} advance {a1}	{a0} change {a1}	12	2
{a0} be in {a1}	{a0} introduce {a1}	12	2
{a0} be swap {a1}	{a0} dump {a1}	12	2
{a0} be work out of {a1}	{a0} move into {a1}	12	2
ban {a0} on {a1}	carry {a0} on {a1}	12	2
{a0} say {a1}	{a1} warn {a0}	12	2
{a0} cover {a1}	{a0} slam {a1}	12	2
{a0} be on {a1}	{a0} remain on {a1}	12	2
{a0} have give up {a1}	{a0} quit {a1}	12	2
{a0} rush to {a1}	{a0} take to {a1}	12	2
{a0} fall {a1}	{a0} slip {a1}	12	2
in {a0} guide {a1}	in {a0} scold {a1}	12	2
to curb {a0} on {a1}	{a0} ban on {a1}	12	2
{a0} discover {a1}	{a0} intercept {a1}	12	2
{a0} could charm {a1}	{a0} meet {a1}	12	2
{a0} could reverse {a1}	{a0} seek {a1}	12	2
{a0} be replace {a1}	{a0} dump {a1}	12	2
{a0} deny {a1}	{a0} snub {a1}	12	2
{a0} do not belong on {a1}	{a0} would fit on {a1}	12	2
{a0} be work on {a1}	{a0} can look to {a1}	12	2
{a0} bring {a1}	{a0} confirm {a1}	8	3
{a0} be in {a1}	{a0} be out of {a1}	8	3
{a0} refuse {a1}	{a1} to {a0}	8	3
{a0} have identify {a1}	{a0} seek {a1}	8	3
{a0} meet {a1}	{a1} to {a0}	8	3
{a0} criticize {a1}	{a0} look like {a1}	8	3
{a0} meet {a1}	{a1} sham {a0}	8	3
{a0} deflect {a1}	{a0} stand by {a1}	8	3
{a0} ask {a1}	{a0} blame {a1}	8	3
{a0} be go to {a1}	{a0} have go to {a1}	8	3
{a0} need {a1}	{a0} require {a1}	8	3
{a0} raise over {a1}	{a0} raise {a1}	8	3
{a0} spy on {a1}	{a1} should apologize to {a0}	8	3
accuse {a0} of {a1}	{a0} be impose {a1}	8	3
{a0} could hurt {a1}	{a0} will hurt {a1}	8	3
{a0} die in {a1}	{a0} electrocute in {a1}	8	3
{a0} call {a1}	{a0} tell {a1}	8	3
{a0} look like {a1}	{a0} should apologize to {a1}	8	3
{a0} ask {a1}	{a0} see {a1}	8	3
{a0} leave {a1}	{a0} wiretapped {a1}	8	3
lose in {a0} {a1}	{a0} unveil {a1}	8	3
in {a0} {a1}	of {a0} {a1}	8	3
{a0} add {a1}	{a0} kick out {a1}	8	3
{a0} would be cut under {a1}	{a1} would cut {a0}	8	3
{a0} should apologize to {a1}	{a0} wo not apologize to {a1}	8	3
{a0} ask {a1}	{a1} ignore {a0}	8	3
{a0} kill {a1}	{a0} murder {a1}	8	3
{a0} accuse {a1}	{a0} like {a1}	8	3
{a0} be force into {a1}	{a0} live in {a1}	8	3
{a0} be bet on {a1}	{a0} could bring {a1}	8	3
{a0} blame {a1}	{a0} wiretapped under {a1}	8	3
{a0} have {a1}	{a0} put {a1}	8	3
{a0} face {a1}	{a0} receive {a1}	8	3
{a0} be add {a1}	{a0} have {a1}	8	3
{a0} be abandon {a1}	{a0} replace {a1}	8	3
{a0} kill {a1}	{a1} die in {a0}	8	3
{a0} reiterate {a1}	{a0} state {a1}	8	3
{a0} raise {a1}	{a0} take {a1}	8	3
{a0} set {a1}	{a0} take {a1}	8	3
{a0} kick {a1}	{a0} repeat {a1}	8	3
{a0} meet {a1}	{a0} speak with {a1}	8	3
{a0} fall after {a1}	{a0} tumble after {a1}	8	3
{a0} have {a1}	{a0} kick {a1}	8	3
{a0} make {a1}	{a0} unveil {a1}	8	3
{a0} defend {a1}	{a0} should apologize to {a1}	8	3
send {a1} to {a0}	troll {a0} with {a1}	8	3
{a0} ignore {a1}	{a1} ask {a0}	8	3
bring {a0} to {a1}	to fight {a0} in {a1}	8	3
{a0} borrow from {a1}	{a0} should apologize to {a1}	8	3
{a0} kill {a1}	{a0} stab {a1}	8	3
{a0} tell {a1}	{a1} confront {a0}	8	3
{a0} ban {a1}	{a0} have {a1}	8	3
{a0} could lose {a1}	{a0} to lose {a1}	8	3
{a0} bash {a1}	{a0} criticize {a1}	8	3
